,tract_id,year,resolved,incident,arrested,cited,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,"SEX OFFENSES, FORCIBLE","SEX OFFENSES, NON FORCIBLE",STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS,Unnamed: 0,hh_old_pct_moe,hh_size,fertility_moe,hh_pop,foreign_pct,hh,badenglish_pct,same_house_pct,nonenglish_pct_moe,same_house_pct_moe,noncitizen_pct_moe,hh_moe,hh_pop_moe,hh_size_moe,ba_grad_pct_moe,ba_grad_pct,disab_pct,hh_youth_pct_moe,hs_grad_pct,noncitizen_pct,nonenglish_pct,hh_old_pct,hh_youth_pct,badenglish_pct_moe,fertility,hs_grad_pct_moe,disab_pct_moe,foreign_pct_moe,school_pct_moe,school_pct,med_hh_inc,mean_hh_inc,health_ins_pct,mean_hh_inc_moe,unemp_pct,poverty_pct_moe,health_ins_pct_moe,med_hh_inc_moe,poverty_pct,unemp_pct_moe,med_rooms_per_hh_moe,rent_vacancy_pct_moe,rent_vacancy_pct,no_car_pct_moe,occ_rent_pct_moe,unaff_rent_pct_moe,crowded_pct_moe,unaff_mortgage_pct_moe,moved_in_post_2010_pct_moe,med_housing_value_moe,med_housing_value,no_car_pct,unaff_mortgage_pct,crowded_pct,unaff_rent_pct,moved_in_post_2010_pct,med_rooms_per_hh,occ_rent_pct,afam_pct_moe,hisp_pct,hisp_pct_moe,white_pct_moe,white_pct,afam_pct,asian_pct_moe,asian_pct,arson (rate),assault (rate),burglary (rate),disorderly conduct (rate),driving under the influence (rate),drug/narcotic (rate),drunkenness (rate),embezzlement (rate),forgery/counterfeiting (rate),fraud (rate),kidnapping (rate),larceny/theft (rate),liquor laws (rate),loitering (rate),missing person (rate),other offenses (rate),prostitution (rate),recovered vehicle (rate),robbery (rate),runaway (rate),"sex offenses, forcible (rate)",stolen property (rate),suspicious occ (rate),trespass (rate),vandalism (rate),vehicle theft (rate),warrants (rate),weapon laws (rate)
41,6075015200,126756,63.0,63.0,33.0,9.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,7.0,12.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,41,4.7,1.64,(X),3735,20.6,2281,13.1,77.8,6.0,5.9,8.5,160,452,0.15,5.8,71.4,12.7,4.6,95.5,14.5,26.2,28.1,9.7,4.9,53,2.8,3.6,5.2,(X),505,75080,114593,97.2,18013,1.5,4.0,1.7,22418,2.6,1.8,0.4,(X),(X),7.2,(X),7.9,1.6,21.3,4.1,138117,748800,43.7,41.5,0.0,24.2,9.6,3.5,1724,2.1,3820,(X),5.4,72.7,3.1,5.6,26.5,0.0,1.3386880856760375,0.8032128514056225,0.0,0.0,0.8032128514056225,0.2677376171352075,0.0,0.0,0.535475234270415,0.0,0.8032128514056225,0.0,0.0,1.8741633199464525,4.016064257028113,0.0,0.0,0.535475234270415,0.0,0.2677376171352075,0.0,0.0,0.2677376171352075,0.0,0.2677376171352075,1.606425702811245,0.2677376171352075
42,6075015300,104624,52.0,52.0,23.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,1.0,42,4.6,2.13,(X),2023,15.4,948,7.3,83.4,6.4,5.5,16.9,85,286,0.26,9.3,71.1,6.6,6.2,96.8,35.9,17.5,10.5,18.8,4.6,17,2.9,4.2,5.0,(X),393,98421,139832,91.8,24067,9.4,5.8,3.7,25579,3.9,5.2,0.6,(X),(X),9.6,(X),12.1,1.9,13.6,7.3,129755,998600,33.5,42.0,1.3,38.8,19.4,4.3,621,3.9,2224,(X),6.7,74.0,5.6,5.7,16.7,0.0,1.4829461196243203,0.0,0.49431537320810676,1.4829461196243203,0.9886307464162135,0.0,0.0,0.0,0.9886307464162135,0.49431537320810676,0.49431537320810676,0.0,0.0,0.9886307464162135,8.403361344537814,0.0,0.49431537320810676,0.0,0.0,0.0,0.0,0.9886307464162135,0.0,0.0,0.9886307464162135,2.9658922392486406,0.49431537320810676
43,6075015400,295764,147.0,147.0,83.0,27.0,0.0,11.0,1.0,0.0,12.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,7.0,0.0,0.0,11.0,12.0,40.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,13.0,2.0,43,3.9,2.00,(X),5825,20.6,2913,8.7,87.7,6.0,4.4,9.9,140,436,0.13,5.1,72.8,10.8,3.2,95.6,35.0,25.0,23.9,15.1,3.4,160,3.4,4.0,4.9,(X),1096,99398,136125,92.0,20811,11.6,2.4,3.5,11506,1.5,4.4,0.3,(X),(X),5.9,(X),8.9,1.0,14.2,5.5,114364,991000,23.8,41.3,0.7,34.2,15.3,4.2,2068,2.5,5875,(X),6.7,67.4,5.0,6.5,28.3,0.0,1.888412017167382,2.060085836909871,0.0,0.17167381974248927,1.888412017167382,0.0,0.0,0.5150214592274678,0.5150214592274678,0.17167381974248927,1.2017167381974247,0.0,0.0,1.888412017167382,6.866952789699571,0.0,0.0,0.6866952789699571,1.0300429184549356,0.5150214592274678,0.0,0.34334763948497854,0.17167381974248927,0.17167381974248927,0.34334763948497854,2.2317596566523603,0.34334763948497854
44,6075015500,217296,108.0,108.0,71.0,13.0,0.0,12.0,0.0,0.0,3.0,2.0,2.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,7.0,28.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,2.0,44,6.4,1.61,(X),3756,36.0,2335,20.3,76.1,6.8,8.1,11.1,169,546,0.20,8.0,56.8,19.7,4.3,87.9,43.0,39.3,36.9,9.5,5.3,106,7.1,6.2,8.0,(X),376,55742,84634,96.5,17238,2.9,4.6,2.9,10983,3.2,2.9,0.3,(X),(X),7.5,(X),9.8,4.3,31.3,7.8,118658,610400,38.1,31.4,5.1,47.6,19.5,2.8,2097,3.2,3920,(X),5.9,57.7,8.7,5.8,29.5,0.0,3.194888178913738,0.7987220447284346,0.5324813631522897,0.5324813631522897,2.3961661341853038,0.26624068157614483,0.26624068157614483,0.5324813631522897,0.0,0.0,1.3312034078807242,0.0,0.0,2.9286474973375936,7.454739084132056,0.0,0.0,1.0649627263045793,0.0,0.7987220447284346,0.0,0.0,0.0,0.7987220447284346,0.7987220447284346,2.6624068157614484,0.5324813631522897
45,6075015600,110660,55.0,55.0,30.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,45,5.2,2.30,(X),2962,22.6,1288,12.7,79.3,6.9,9.2,12.9,72,259,0.20,8.6,63.4,10.2,4.6,93.6,39.6,32.1,15.6,19.4,4.5,53,4.4,4.2,6.0,(X),703,90750,113345,92.2,19798,5.0,4.4,3.4,22933,3.5,3.7,0.4,(X),(X),6.6,(X),9.1,2.9,13.4,5.0,98188,958600,19.3,30.1,0.0,36.0,14.2,4.6,839,2.0,3004,(X),7.3,57.7,2.8,6.9,43.8,0.0,0.6752194463200539,0.6752194463200539,0.0,0.33760972316002696,2.025658338960162,0.6752194463200539,0.0,0.0,0.0,0.0,0.33760972316002696,0.0,0.0,2.7008777852802157,6.0769750168804855,0.0,0.0,0.33760972316002696,0.0,0.0,0.0,0.33760972316002696,0.33760972316002696,0.6752194463200539,0.0,1.3504388926401079,0.33760972316002696
46,6075015700,567384,282.0,282.0,143.0,49.0,0.0,12.0,0.0,0.0,13.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,56.0,0.0,0.0,48.0,10.0,44.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,35.0,4.0,46,3.4,2.08,(X),5159,19.7,2483,7.4,62.3,6.0,6.0,12.7,198,748,0.24,6.7,63.2,10.5,3.6,92.0,40.1,29.9,17.1,10.6,2.7,0,3.7,3.4,5.7,(X),3439,85844,113913,90.6,15036,8.4,4.5,3.7,6485,3.0,3.7,0.3,(X),(X),6.2,(X),8.3,1.4,17.9,4.6,69783,837900,21.4,36.2,1.0,30.2,8.2,4.3,1700,3.5,7489,(X),7.0,57.0,8.0,6.4,30.0,0.0,2.3260321767784453,2.5198681915099828,0.0,0.3876720294630743,2.3260321767784453,0.3876720294630743,0.0,0.19383601473153714,0.3876720294630743,0.0,10.854816824966079,0.0,0.0,9.304128707113781,8.528784648187633,0.0,0.0,1.3568521031207599,3.489048265167668,0.0,0.0,0.19383601473153714,0.9691800736576857,1.1630160883892227,0.7753440589261485,6.784260515603799,0.7753440589261485
47,6075015801,388316,193.0,193.0,108.0,28.0,0.0,26.0,0.0,0.0,4.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,1.0,0.0,33.0,14.0,43.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,24.0,2.0,47,5.6,2.03,(X),3364,19.3,1654,9.5,84.2,6.5,5.5,14.2,133,479,0.20,8.6,52.4,10.1,7.0,92.2,25.7,21.9,20.0,17.3,4.0,15,3.6,3.7,5.9,(X),650,47105,75332,87.3,13178,5.7,8.2,4.0,7023,11.3,4.5,0.4,(X),(X),8.3,(X),10.9,3.1,15.6,4.8,129730,497600,48.7,31.2,2.0,48.1,7.4,3.5,1274,7.8,3414,(X),7.1,48.1,35.1,4.6,15.9,0.0,7.728894173602854,1.1890606420927468,0.0,0.8917954815695601,5.945303210463734,0.2972651605231867,0.0,0.2972651605231867,0.5945303210463734,0.2972651605231867,1.4863258026159334,0.2972651605231867,0.0,9.809750297265161,12.782401902497028,0.0,0.0,0.8917954815695601,0.0,0.8917954815695601,0.0,0.0,1.1890606420927468,0.5945303210463734,0.2972651605231867,7.134363852556481,0.5945303210463734
48,6075015802,177056,88.0,88.0,36.0,17.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,25.0,6.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,9.0,0.0,48,3.9,1.80,(X),2399,20.5,1332,4.3,82.0,8.4,6.2,16.1,171,333,0.14,9.2,65.6,8.4,4.1,99.2,37.9,23.3,10.9,11.9,2.6,10,1.2,3.4,6.6,(X),455,74219,85705,85.1,13097,9.2,11.9,6.8,25794,11.0,5.1,0.3,(X),(X),8.2,(X),8.9,1.9,29.3,5.7,97045,898000,35.1,34.4,1.2,32.9,12.8,3.4,1129,4.0,2469,(X),6.2,75.8,8.0,5.9,13.0,0.0,3.334722801167153,0.0,0.0,0.8336807002917882,0.8336807002917882,0.4168403501458941,0.0,0.8336807002917882,0.4168403501458941,0.8336807002917882,0.8336807002917882,0.0,0.0,10.421008753647353,8.336807002917883,0.0,0.0,0.4168403501458941,0.0,0.4168403501458941,0.0,0.4168403501458941,0.0,0.8336807002917882,1.2505210504376822,3.751563151313047,0.0
49,6075015900,525132,261.0,261.0,161.0,63.0,0.0,27.0,0.0,0.0,13.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,0.0,0.0,13.0,22.0,69.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,37.0,6.0,49,5.5,1.83,(X),4232,42.7,2315,26.7,75.1,7.9,7.7,10.0,125,341,0.14,6.5,53.4,14.3,2.7,91.6,62.3,49.5,25.4,13.8,5.5,16,3.9,4.5,6.6,(X),1393,32288,60934,89.3,9201,7.1,11.2,4.2,9626,11.7,4.9,0.3,(X),(X),9.4,(X),10.2,0.9,20.2,5.5,67435,525800,48.4,51.0,0.6,46.2,11.7,3.0,1834,5.5,4312,(X),7.0,39.6,17.7,5.7,37.4,0.0,6.379962192816635,3.0718336483931945,0.47258979206049145,0.23629489603024573,2.3629489603024574,0.0,0.0,0.9451795841209829,0.23629489603024573,0.0,9.45179584120983,0.0,0.0,3.0718336483931945,16.304347826086957,0.0,0.23629489603024573,1.8903591682419658,0.23629489603024573,0.0,0.0,0.23629489603024573,0.23629489603024573,0.0,0.9451795841209829,8.742911153119092,1.4177693761814745
50,6075016000,215284,107.0,107.0,58.0,28.0,0.0,12.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,6.0,6.0,10.0,23.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,14.0,2.0,50,5.4,1.53,(X),2420,45.8,1578,22.6,76.6,8.9,7.8,13.5,98,226,0.11,8.1,60.0,10.4,3.5,90.7,45.1,42.8,28.6,5.8,8.0,28,5.7,4.0,8.7,(X),284,61905,76165,84.5,9960,4.0,5.4,7.8,7073,3.6,3.4,0.2,(X),(X),7.2,(X),10.9,4.2,15.5,4.9,87400,528400,45.1,60.1,6.0,39.0,14.4,2.7,1095,2.7,2420,(X),5.5,65.5,4.4,5.4,31.7,0.0,4.958677685950414,0.4132231404958678,1.2396694214876034,0.8264462809917356,1.6528925619834711,0.0,0.0,1.2396694214876034,0.0,1.2396694214876034,0.8264462809917356,0.0,2.479338842975207,2.479338842975207,9.50413223140496,0.0,0.0,0.8264462809917356,0.0,0.4132231404958678,0.0,0.4132231404958678,2.066115702479339,0.8264462809917356,2.066115702479339,5.785123966942149,0.8264462809917356
51,6075016100,571408,284.0,284.0,172.0,41.0,0.0,42.0,0.0,0.0,2.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,28.0,27.0,72.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,7.0,3.0,40.0,15.0,51,6.8,1.70,(X),4563,42.9,2680,33.2,88.9,7.3,3.6,11.0,190,476,0.14,6.8,38.3,35.1,3.8,81.5,35.2,52.9,44.0,12.9,5.5,0,5.8,5.0,6.6,(X),953,20860,40873,94.9,7720,6.6,7.7,2.6,2024,13.4,4.9,0.3,(X),(X),7.1,(X),6.9,1.7,24.1,4.6,117360,480200,54.3,41.1,1.7,31.2,12.2,3.4,2505,5.6,4585,(X),6.1,34.5,37.4,5.0,25.5,0.0,9.204470742932282,0.43830813061582297,0.0,0.0,5.259697567389876,0.43830813061582297,0.0,0.21915406530791148,0.0,0.21915406530791148,0.8766162612316459,0.0,0.0,6.136313828621521,15.779092702169626,0.0,0.21915406530791148,1.314924391847469,0.43830813061582297,0.8766162612316459,0.0,0.21915406530791148,0.43830813061582297,1.5340784571553803,0.6574621959237344,8.766162612316458,3.287310979618672
52,6075016200,362160,180.0,180.0,107.0,22.0,0.0,10.0,0.0,0.0,7.0,2.0,1.0,27.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,25.0,21.0,41.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,21.0,2.0,52,6.5,1.60,(X),2265,24.6,1412,12.6,83.5,5.5,5.9,13.5,118,284,0.16,8.6,62.8,8.7,4.6,96.1,53.4,26.2,14.2,9.5,4.6,8,2.5,3.7,7.0,(X),510,43860,67554,83.4,15678,9.9,10.5,8.3,6724,7.2,5.4,0.3,(X),(X),7.6,(X),9.9,3.9,23.4,4.7,114132,631600,60.8,61.2,3.5,48.3,13.0,3.1,1198,2.6,2276,(X),6.3,73.7,4.2,4.0,18.4,0.0,4.415011037527593,3.0905077262693155,0.8830022075055187,0.44150110375275936,11.920529801324502,0.44150110375275936,0.0,0.8830022075055187,0.44150110375275936,0.0,1.324503311258278,0.0,0.44150110375275936,11.037527593818984,18.101545253863133,0.0,0.0,2.2075055187637966,0.0,0.44150110375275936,0.44150110375275936,0.44150110375275936,0.44150110375275936,1.324503311258278,1.324503311258278,9.271523178807946,0.8830022075055187
53,6075016300,166996,83.0,83.0,50.0,6.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,10.0,16.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,9.0,1.0,53,2.8,2.18,(X),4293,26.6,1971,14.6,79.7,14.2,6.5,19.7,151,820,0.35,13.5,59.2,11.4,6.1,91.7,66.2,25.7,11.2,11.6,13.8,12,4.8,4.2,13.9,(X),1030,59907,94920,79.1,17434,6.7,17.9,13.2,29479,26.3,3.7,0.5,(X),(X),7.2,(X),8.1,4.3,15.8,6.4,95283,702000,41.6,26.4,2.9,45.2,15.2,3.6,1594,8.8,4476,(X),6.6,57.0,27.9,4.8,14.0,0.0,1.8634987188446308,0.9317493594223154,0.0,0.0,2.0964360587002098,0.23293733985557885,0.0,0.0,0.0,0.0,0.4658746797111577,0.0,0.0,2.795248078266946,3.7269974376892616,0.0,0.0,0.6988120195667366,0.23293733985557885,0.0,0.0,0.6988120195667366,0.23293733985557885,0.4658746797111577,0.23293733985557885,2.0964360587002098,0.23293733985557885
54,6075016400,219308,109.0,109.0,65.0,16.0,0.0,11.0,0.0,0.0,5.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,12.0,26.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,11.0,4.0,54,3.3,1.99,(X),3731,21.3,1873,8.9,74.1,5.7,5.7,11.7,104,333,0.16,6.7,63.3,6.7,3.3,93.8,57.2,21.6,6.2,8.8,3.6,45,4.4,2.4,6.3,(X),643,76911,102293,82.7,12156,5.7,6.0,7.1,3912,4.2,2.6,0.4,(X),(X),8.1,(X),8.3,2.3,19.7,5.1,73867,784400,41.0,56.8,1.4,28.4,16.0,3.6,1539,4.0,3951,(X),6.1,72.5,11.5,4.0,13.8,0.0,2.948271240954168,1.3401232913428036,0.2680246582685607,0.8040739748056821,1.6081479496113642,0.2680246582685607,0.0,0.0,0.2680246582685607,0.0,0.5360493165371214,0.0,0.0,3.2162958992227284,6.968641114982579,0.0,0.0,0.8040739748056821,0.0,0.8040739748056821,0.2680246582685607,0.8040739748056821,0.2680246582685607,0.5360493165371214,0.0,2.948271240954168,1.0720986330742428
55,6075016500,414472,206.0,206.0,59.0,31.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,79.0,26.0,34.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,17.0,0.0,55,2.9,2.03,(X),4821,22.9,2370,9.0,84.1,5.3,4.0,10.5,141,371,0.13,6.8,67.9,12.8,3.6,93.7,25.4,22.3,17.1,14.8,3.1,111,3.1,4.6,4.7,(X),949,75469,103695,91.2,13013,6.4,3.0,4.4,16574,2.8,4.2,0.2,(X),(X),6.4,(X),8.6,1.1,14.3,5.8,97512,792600,31.2,43.4,0.8,35.4,14.9,4.0,1839,4.4,5166,(X),5.6,78.8,6.7,4.1,10.4,0.0,2.9039618336444724,0.20742584526031946,0.20742584526031946,0.20742584526031946,2.4891101431238334,0.4148516905206389,0.0,0.20742584526031946,0.20742584526031946,0.0,0.20742584526031946,0.0,0.0,16.386641775565238,7.052478738850861,0.0,0.20742584526031946,0.8297033810412778,0.20742584526031946,0.4148516905206389,0.0,0.20742584526031946,0.4148516905206389,0.8297033810412778,0.20742584526031946,3.5262393694254306,0.0
56,6075016600,1446628,719.0,719.0,472.0,94.0,0.0,30.0,0.0,0.0,9.0,15.0,3.0,154.0,31.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,8.0,0.0,52.0,73.0,109.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,3.0,160.0,8.0,56,2.8,2.07,(X),5238,15.2,2534,2.8,69.7,4.9,6.1,15.3,119,328,0.11,6.8,72.5,7.4,4.8,96.9,49.3,16.4,7.7,13.7,2.0,85,2.5,2.5,3.6,(X),1088,79440,100903,85.5,10406,6.4,5.6,5.2,12608,3.7,2.4,0.2,(X),(X),7.8,(X),8.0,1.5,17.6,6.8,94685,921100,40.4,36.9,0.0,27.4,18.7,3.9,2089,4.1,5335,(X),5.2,79.6,5.9,3.9,13.7,0.0,5.727376861397479,1.7182130584192439,2.8636884306987396,0.572737686139748,29.400534555173728,5.918289423444062,0.0,0.3818251240931653,0.3818251240931653,0.0,3.245513554791905,1.5273004963726613,0.0,9.927453226422298,20.80946926307751,0.0,0.0,0.3818251240931653,4.2000763650248185,0.0,0.0,0.19091256204658266,1.9091256204658265,1.5273004963726613,0.572737686139748,30.546009927453223,1.5273004963726613
57,6075016700,279668,139.0,139.0,65.0,31.0,1.0,6.0,0.0,0.0,3.0,1.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,12.0,22.0,38.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,8.0,2.0,57,3.6,2.18,(X),5129,17.3,2348,3.1,77.1,5.5,5.8,16.2,154,492,0.20,8.7,70.1,5.3,3.9,95.7,40.9,17.3,11.8,9.8,1.7,50,3.4,2.8,5.5,(X),823,91696,129551,85.1,19448,8.2,5.2,5.9,31325,4.8,5.2,0.3,(X),(X),7.5,(X),9.2,1.6,15.5,4.5,113735,895600,29.9,40.4,0.0,29.6,14.7,4.2,1616,6.7,5213,(X),6.3,76.0,10.3,6.1,15.7,0.19496977968414897,1.1698186781048938,0.5849093390524469,0.19496977968414897,0.7798791187365959,3.1195164749463835,0.5849093390524469,0.0,0.0,0.38993955936829794,0.0,0.5849093390524469,0.0,0.0,2.3396373562097876,7.408851627997661,0.0,0.0,1.1698186781048938,0.0,0.38993955936829794,0.0,0.38993955936829794,0.0,0.9748488984207448,0.5849093390524469,1.5597582374731918,0.38993955936829794
58,6075016801,215284,107.0,107.0,65.0,11.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,9.0,26.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0,4.0,58,4.1,2.05,(X),3473,18.9,1693,5.6,78.0,8.8,7.8,19.9,103,492,0.25,9.3,60.2,7.8,4.3,97.0,50.5,24.4,10.2,12.0,4.7,79,2.8,3.6,7.0,(X),551,68834,106437,90.7,24909,8.3,17.2,4.9,13652,12.3,4.7,0.4,(X),(X),10.3,(X),9.7,2.2,26.5,5.4,122747,772200,45.6,42.0,0.0,37.4,9.4,3.7,1408,7.6,3473,(X),10.4,65.2,18.3,6.4,11.5,0.0,1.7276130146847106,1.1517420097898072,0.0,0.0,3.743161531816873,0.2879355024474518,0.0,0.0,0.0,0.0,1.1517420097898072,0.0,0.0,3.1672905269219696,7.486323063633746,0.0,0.5758710048949036,1.7276130146847106,0.2879355024474518,0.2879355024474518,0.0,0.2879355024474518,0.0,0.2879355024474518,1.1517420097898072,3.743161531816873,1.1517420097898072
59,6075016802,197176,98.0,98.0,42.0,11.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,21.0,12.0,13.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,9.0,1.0,59,5.2,1.85,(X),2937,11.9,1587,7.1,85.0,6.0,5.9,17.3,162,451,0.21,7.5,62.8,12.6,6.4,92.2,31.0,19.2,14.6,7.1,4.3,27,4.3,5.2,4.5,(X),735,61292,123741,84.6,29632,5.5,23.5,6.9,15541,21.2,4.0,0.3,(X),(X),9.1,(X),10.2,2.3,20.2,5.0,72365,681900,39.2,24.2,0.0,40.4,9.3,3.1,1206,6.4,3099,(X),6.5,64.7,21.1,4.6,13.9,0.3404834865509023,2.383384405856316,0.6809669731018047,0.0,0.0,3.0643513789581207,0.0,0.0,0.3404834865509023,0.3404834865509023,0.0,0.6809669731018047,0.0,0.3404834865509023,7.150153217568948,4.42628532516173,0.3404834865509023,0.0,1.7024174327545114,0.0,0.0,0.0,0.6809669731018047,1.7024174327545114,1.7024174327545114,0.0,3.0643513789581207,0.3404834865509023
60,6075016900,269608,134.0,134.0,62.0,22.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,14.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,14.0,1.0,60,3.8,1.82,(X),3094,23.4,1699,5.1,82.3,5.1,5.2,11.5,70,167,0.10,6.4,67.7,9.2,3.0,94.3,33.5,17.7,13.1,6.8,3.8,20,3.8,3.2,4.9,(X),391,91888,107916,92.1,11015,6.7,12.6,3.7,12272,0.0,3.5,0.2,(X),(X),6.2,(X),8.3,2.6,14.4,6.4,75901,843500,35.1,29.6,2.2,33.9,12.7,3.8,1247,2.4,3123,(X),5.4,83.0,4.6,4.5,11.7,0.0,5.817711700064642,0.6464124111182935,0.0,0.6464124111182935,3.878474466709761,0.0,0.0,0.0,0.32320620555914675,0.0,0.32320620555914675,0.0,0.0,9.696186166774403,6.464124111182935,0.0,0.0,0.9696186166774402,0.0,0.0,0.0,0.0,1.6160310277957337,3.2320620555914674,0.32320620555914675,4.524886877828054,0.32320620555914675
